image_id,similarity_ranking,result_text_id
Image14001013-8357.jpg,5,Word-1000094864
Image14001013-8358.jpg,1,Word-1000050652
Image14001013-8358.jpg,2,Word-1000064591
Image14001013-8358.jpg,3,Word-1000076575
Image14001013-8358.jpg,4,Word-1000091007
Image14001013-8358.jpg,5,Word-1000096013
Image14001013-8360.jpg,1,Word-1000069984
Image14001013-8360.jpg,2,Word-1000079367
Image14001013-8360.jpg,3,Word-1000080949
Image14001013-8360.jpg,4,Word-1000094327
Image14001013-8360.jpg,5,Word-1000077045
Image14001013-8379.jpg,1,Word-1000059294
Image14001013-8379.jpg,2,Word-1000077594
Image14001013-8379.jpg,3,Word-1000052408
Image14001013-8379.jpg,4,Word-1000056090
Image14001013-8379.jpg,5,Word-1000055970
Image14001013-8392.jpg,1,Word-1000092106
Image14001013-8392.jpg,2,Word-1000071156
Image14001013-8392.jpg,3,Word-1000097446
Image14001013-8392.jpg,4,Word-1000098271
Image14001013-8392.jpg,5,Word-1000054826
Image14001013-8411.jpg,1,Word-1000065031
Image14001013-8411.jpg,2,Word-1000069886
Image14001013-8411.jpg,3,Word-1000051265
Image14001013-8411.jpg,4,Word-1000056614
Image14001013-8411.jpg,5,Word-1000099046
Image14001013-8413.jpg,1,Word-1000053751
Image14001013-8413.jpg,2,Word-1000055632
Image14001013-8413.jpg,3,Word-1000090100
Image14001013-8413.jpg,4,Word-1000063822
Image14001013-8413.jpg,5,Word-1000097578
Image14001013-8418.jpg,1,Word-1000088429
Image14001013-8418.jpg,2,Word-1000067853
Image14001013-8418.jpg,3,Word-1000081720
Image14001013-8418.jpg,4,Word-1000051680
Image14001013-8418.jpg,5,Word-1000056005
Image14001013-8424.jpg,1,Word-1000098711
Image14001013-8424.jpg,2,Word-1000053073
Image14001013-8424.jpg,3,Word-1000065566
Image14001013-8424.jpg,4,Word-1000071844
Image14001013-8424.jpg,5,Word-1000077681
Image14001013-8437.jpg,1,Word-1000051718
Image14001013-8437.jpg,2,Word-1000088790
Image14001013-8437.jpg,3,Word-1000078491
Image14001013-8437.jpg,4,Word-1000063422
Image14001013-8437.jpg,5,Word-1000052783
Image14001013-8451.jpg,1,Word-1000073025
Image14001013-8451.jpg,2,Word-1000079641
Image14001013-8451.jpg,3,Word-1000086742
Image14001013-8451.jpg,4,Word-1000084031
Image14001013-8451.jpg,5,Word-1000096596
Image14001013-8467.jpg,1,Word-1000073601
Image14001013-8467.jpg,2,Word-1000065931
Image14001013-8467.jpg,3,Word-1000084335
Image14001013-8467.jpg,4,Word-1000078556
Image14001013-8467.jpg,5,Word-1000054170
Image14001013-8469.jpg,1,Word-1000079346
Image14001013-8469.jpg,2,Word-1000056980
Image14001013-8469.jpg,3,Word-1000072707
Image14001013-8469.jpg,4,Word-1000098811
Image14001013-8469.jpg,5,Word-1000073020
Image14001013-8512.jpg,1,Word-1000091321
Image14001013-8512.jpg,2,Word-1000061637
Image14001013-8512.jpg,3,Word-1000079507
Image14001013-8512.jpg,4,Word-1000097828
Image14001013-8512.jpg,5,Word-1000055848
Image14001013-8513.jpg,1,Word-1000055449
Image14001013-8513.jpg,2,Word-1000094136
Image14001013-8513.jpg,3,Word-1000078718
Image14001013-8513.jpg,4,Word-1000058851
Image14001013-8513.jpg,5,Word-1000083170
Image14001013-8520.jpg,1,Word-1000097933
Image14001013-8520.jpg,2,Word-1000094606
Image14001013-8520.jpg,3,Word-1000061744
Image14001013-8520.jpg,4,Word-1000068742
Image14001013-8520.jpg,5,Word-1000065795
Image14001013-8533.jpg,1,Word-1000085479
Image14001013-8533.jpg,2,Word-1000060541
Image14001013-8533.jpg,3,Word-1000096055
Image14001013-8533.jpg,4,Word-1000096314
Image14001013-8533.jpg,5,Word-1000074411
Image14001013-8213.jpg,1,Word-1000063339
Image14001013-8213.jpg,2,Word-1000090985
Image14001013-8213.jpg,3,Word-1000097405
Image14001013-8213.jpg,4,Word-1000065122
Image14001013-8213.jpg,5,Word-1000086054
Image14001013-8214.jpg,1,Word-1000065735
Image14001013-8214.jpg,2,Word-1000081052
Image14001013-8214.jpg,3,Word-1000063592
Image14001013-8214.jpg,4,Word-1000074303
Image14001013-8214.jpg,5,Word-1000052916
Image14001013-8238.jpg,1,Word-1000076893
Image14001013-8238.jpg,2,Word-1000088986
Image14001013-8238.jpg,3,Word-1000071443
Image14001013-8238.jpg,4,Word-1000052714
Image14001013-8238.jpg,5,Word-1000088251
Image14001013-8245.jpg,1,Word-1000094974
Image14001013-8245.jpg,2,Word-1000074040
Image14001013-8245.jpg,3,Word-1000050391
Image14001013-8245.jpg,4,Word-1000094894
Image14001013-8245.jpg,5,Word-1000096827
Image14001013-8249.jpg,1,Word-1000091570
Image14001013-8249.jpg,2,Word-1000070847
Image14001013-8249.jpg,3,Word-1000050568
Image14001013-8249.jpg,4,Word-1000090817
Image14001013-8249.jpg,5,Word-1000071028
Image14001013-8261.jpg,1,Word-1000057734
Image14001013-8261.jpg,2,Word-1000050074
Image14001013-8261.jpg,3,Word-1000080316
Image14001013-8261.jpg,4,Word-1000081395
Image14001013-8261.jpg,5,Word-1000094268
Image14001013-8268.jpg,1,Word-1000050762
Image14001013-8268.jpg,2,Word-1000071399
Image14001013-8268.jpg,3,Word-1000093271
Image14001013-8268.jpg,4,Word-1000081236
Image14001013-8268.jpg,5,Word-1000086319
Image14001013-8269.jpg,1,Word-1000071136
Image14001013-8269.jpg,2,Word-1000071694
Image14001013-8269.jpg,3,Word-1000099322
Image14001013-8269.jpg,4,Word-1000054109
Image14001013-8269.jpg,5,Word-1000085585
Image14001013-8309.jpg,1,Word-1000082906
Image14001013-8309.jpg,2,Word-1000087291
Image14001013-8309.jpg,3,Word-1000059411
Image14001013-8309.jpg,4,Word-1000069447
Image14001013-8309.jpg,5,Word-1000069382
Image14001013-8310.jpg,1,Word-1000076558
Image14001013-8310.jpg,2,Word-1000053698
Image14001013-8310.jpg,3,Word-1000061141
Image14001013-8310.jpg,4,Word-1000080134
Image14001013-8310.jpg,5,Word-1000095925
Image14001013-8318.jpg,1,Word-1000075428
Image14001013-8318.jpg,2,Word-1000060591
Image14001013-8318.jpg,3,Word-1000087286
Image14001013-8318.jpg,4,Word-1000079233
Image14001013-8318.jpg,5,Word-1000057311
Image14001013-8333.jpg,1,Word-1000085052
Image14001013-8333.jpg,2,Word-1000094526
Image14001013-8333.jpg,3,Word-1000065194
Image14001013-8333.jpg,4,Word-1000092577
Image14001013-8333.jpg,5,Word-1000050546
Image14001013-8343.jpg,1,Word-1000091762
Image14001013-8343.jpg,2,Word-1000076893
Image14001013-8343.jpg,3,Word-1000076023
Image14001013-8343.jpg,4,Word-1000097548
Image14001013-8343.jpg,5,Word-1000091887
Image14001013-8350.jpg,1,Word-1000071995
Image14001013-8350.jpg,2,Word-1000072790
Image14001013-8350.jpg,3,Word-1000070952
Image14001013-8350.jpg,4,Word-1000066212
Image14001013-8350.jpg,5,Word-1000077663
Image14001013-8352.jpg,1,Word-1000069449
Image14001013-8352.jpg,2,Word-1000084217
Image14001013-8352.jpg,3,Word-1000084114
Image14001013-8352.jpg,4,Word-1000076883
Image14001013-8352.jpg,5,Word-1000074062
Image14001013-8357.jpg,1,Word-1000080949
Image14001013-8357.jpg,2,Word-1000087017
Image14001013-8357.jpg,3,Word-1000094808
Image14001013-8357.jpg,4,Word-1000077092
Image14001013-8357.jpg,5,Word-1000051920
Image14001013-8358.jpg,1,Word-1000056213
Image14001013-8358.jpg,2,Word-1000078521
Image14001013-8358.jpg,3,Word-1000076456
Image14001013-8358.jpg,4,Word-1000091148
Image14001013-8358.jpg,5,Word-1000095692
Image14001013-8360.jpg,1,Word-1000080418
Image14001013-8360.jpg,2,Word-1000093490
Image14001013-8360.jpg,3,Word-1000093035
Image14001013-8360.jpg,4,Word-1000073548
Image14001013-8360.jpg,5,Word-1000051542
Image14001013-8379.jpg,1,Word-1000050743
Image14001013-8379.jpg,2,Word-1000093356
Image14001013-8379.jpg,3,Word-1000063432
Image14001013-8379.jpg,4,Word-1000091649
Image14001013-8379.jpg,5,Word-1000086736
Image14001013-8392.jpg,1,Word-1000066399
Image14001013-8392.jpg,2,Word-1000082810
Image14001013-8392.jpg,3,Word-1000076065
Image14001013-8392.jpg,4,Word-1000060299
Image14001013-8392.jpg,5,Word-1000065194
Image14001013-8411.jpg,1,Word-1000071895
Image14001013-8411.jpg,2,Word-1000096771
Image14001013-8411.jpg,3,Word-1000087366
Image14001013-8411.jpg,4,Word-1000098376
Image14001013-8411.jpg,5,Word-1000093563
Image14001013-8413.jpg,1,Word-1000095777
Image14001013-8413.jpg,2,Word-1000076126
Image14001013-8413.jpg,3,Word-1000078253
Image14001013-8413.jpg,4,Word-1000099477
Image14001013-8413.jpg,5,Word-1000084103
Image14001013-8418.jpg,1,Word-1000080596
Image14001013-8418.jpg,2,Word-1000082842
Image14001013-8418.jpg,3,Word-1000073061
Image14001013-8418.jpg,4,Word-1000082803
Image14001013-8418.jpg,5,Word-1000069299
Image14001013-8424.jpg,1,Word-1000079182
Image14001013-8424.jpg,2,Word-1000098000
Image14001013-8424.jpg,3,Word-1000094370
Image14001013-8424.jpg,4,Word-1000081768
Image14001013-8424.jpg,5,Word-1000096294
Image14001013-8437.jpg,1,Word-1000050451
Image14001013-8437.jpg,2,Word-1000083653
Image14001013-8437.jpg,3,Word-1000086519
Image14001013-8437.jpg,4,Word-1000090623
Image14001013-8437.jpg,5,Word-1000086811
Image14001013-8451.jpg,1,Word-1000086819
Image14001013-8451.jpg,2,Word-1000099658
Image14001013-8451.jpg,3,Word-1000060401
Image14001013-8451.jpg,4,Word-1000058641
Image14001013-8451.jpg,5,Word-1000084675
Image14001013-8467.jpg,1,Word-1000080580
Image14001013-8467.jpg,2,Word-1000072388
Image14001013-8467.jpg,3,Word-1000055916
Image14001013-8467.jpg,4,Word-1000053161
Image14001013-8467.jpg,5,Word-1000050479
Image14001013-8469.jpg,1,Word-1000068006
Image14001013-8469.jpg,2,Word-1000068686
Image14001013-8469.jpg,3,Word-1000077997
Image14001013-8469.jpg,4,Word-1000071150
Image14001013-8469.jpg,5,Word-1000077631
Image14001013-8512.jpg,1,Word-1000082921
Image14001013-8512.jpg,2,Word-1000091985
Image14001013-8512.jpg,3,Word-1000071822
Image14001013-8512.jpg,4,Word-1000053064
Image14001013-8512.jpg,5,Word-1000083853
Image14001013-8513.jpg,1,Word-1000084056
Image14001013-8513.jpg,2,Word-1000054250
Image14001013-8513.jpg,3,Word-1000095875
Image14001013-8513.jpg,4,Word-1000098921
Image14001013-8513.jpg,5,Word-1000077267
Image14001013-8520.jpg,1,Word-1000062604
Image14001013-8520.jpg,2,Word-1000050077
Image14001013-8520.jpg,3,Word-1000082671
Image14001013-8520.jpg,4,Word-1000073651
Image14001013-8520.jpg,5,Word-1000094705
Image14001013-8533.jpg,1,Word-1000050056
Image14001013-8533.jpg,2,Word-1000088447
Image14001013-8533.jpg,3,Word-1000081317
Image14001013-8533.jpg,4,Word-1000080104
Image14001013-8533.jpg,5,Word-1000097976
Image14001013-8213.jpg,1,Word-1000096155
Image14001013-8213.jpg,2,Word-1000058870
Image14001013-8213.jpg,3,Word-1000072901
Image14001013-8213.jpg,4,Word-1000097416
Image14001013-8213.jpg,5,Word-1000095192
Image14001013-8214.jpg,1,Word-1000053880
Image14001013-8214.jpg,2,Word-1000063327
Image14001013-8214.jpg,3,Word-1000064388
Image14001013-8214.jpg,4,Word-1000067634
Image14001013-8214.jpg,5,Word-1000099058
Image14001013-8238.jpg,1,Word-1000063247
Image14001013-8238.jpg,2,Word-1000068824
Image14001013-8238.jpg,3,Word-1000088915
Image14001013-8238.jpg,4,Word-1000073617
Image14001013-8238.jpg,5,Word-1000059996
Image14001013-8245.jpg,1,Word-1000083866
Image14001013-8245.jpg,2,Word-1000094528
Image14001013-8245.jpg,3,Word-1000050187
Image14001013-8245.jpg,4,Word-1000050135
Image14001013-8245.jpg,5,Word-1000076614
Image14001013-8249.jpg,1,Word-1000091396
Image14001013-8249.jpg,2,Word-1000072234
Image14001013-8249.jpg,3,Word-1000097874
Image14001013-8249.jpg,4,Word-1000064839
Image14001013-8249.jpg,5,Word-1000080625
Image14001013-8261.jpg,1,Word-1000076494
Image14001013-8261.jpg,2,Word-1000055314
Image14001013-8261.jpg,3,Word-1000095677
Image14001013-8261.jpg,4,Word-1000082931
Image14001013-8261.jpg,5,Word-1000082407
Image14001013-8268.jpg,1,Word-1000072501
Image14001013-8268.jpg,2,Word-1000069866
Image14001013-8268.jpg,3,Word-1000071262
Image14001013-8268.jpg,4,Word-1000094642
Image14001013-8268.jpg,5,Word-1000096312
Image14001013-8269.jpg,1,Word-1000094728
Image14001013-8269.jpg,2,Word-1000051476
Image14001013-8269.jpg,3,Word-1000081881
Image14001013-8269.jpg,4,Word-1000072891
Image14001013-8269.jpg,5,Word-1000087695
Image14001013-8309.jpg,1,Word-1000083476
Image14001013-8309.jpg,2,Word-1000081799
Image14001013-8309.jpg,3,Word-1000054570
Image14001013-8309.jpg,4,Word-1000070026
Image14001013-8309.jpg,5,Word-1000091337
Image14001013-8310.jpg,1,Word-1000058051
Image14001013-8310.jpg,2,Word-1000063490
Image14001013-8310.jpg,3,Word-1000060897
Image14001013-8310.jpg,4,Word-1000088507
Image14001013-8310.jpg,5,Word-1000060787
Image14001013-8318.jpg,1,Word-1000055023
Image14001013-8318.jpg,2,Word-1000066685
Image14001013-8318.jpg,3,Word-1000076483
Image14001013-8318.jpg,4,Word-1000064625
Image14001013-8318.jpg,5,Word-1000090491
Image14001013-8333.jpg,1,Word-1000057342
Image14001013-8333.jpg,2,Word-1000068631
Image14001013-8333.jpg,3,Word-1000098280
Image14001013-8333.jpg,4,Word-1000058826
Image14001013-8333.jpg,5,Word-1000088384
Image14001013-8343.jpg,1,Word-1000054341
Image14001013-8343.jpg,2,Word-1000087143
Image14001013-8343.jpg,3,Word-1000056363
Image14001013-8343.jpg,4,Word-1000087172
Image14001013-8343.jpg,5,Word-1000059697
Image14001013-8350.jpg,1,Word-1000059098
Image14001013-8350.jpg,2,Word-1000081412
Image14001013-8350.jpg,3,Word-1000099031
Image14001013-8350.jpg,4,Word-1000065900
Image14001013-8350.jpg,5,Word-1000077615
Image14001013-8352.jpg,1,Word-1000067182
Image14001013-8352.jpg,2,Word-1000085834
Image14001013-8352.jpg,3,Word-1000073202
Image14001013-8352.jpg,4,Word-1000065238
Image14001013-8352.jpg,5,Word-1000062716
Image14001013-8357.jpg,1,Word-1000075222
Image14001013-8357.jpg,2,Word-1000084096
Image14001013-8357.jpg,3,Word-1000068958
Image14001013-8357.jpg,4,Word-1000075188
Image14001013-8357.jpg,5,Word-1000050047
Image14001013-8358.jpg,1,Word-1000088966
Image14001013-8358.jpg,2,Word-1000081317
Image14001013-8358.jpg,3,Word-1000066985
Image14001013-8358.jpg,4,Word-1000086612
Image14001013-8358.jpg,5,Word-1000055270
Image14001013-8360.jpg,1,Word-1000088332
Image14001013-8360.jpg,2,Word-1000084061
Image14001013-8360.jpg,3,Word-1000075585
Image14001013-8360.jpg,4,Word-1000065936
Image14001013-8360.jpg,5,Word-1000055140
Image14001013-8379.jpg,1,Word-1000087063
Image14001013-8379.jpg,2,Word-1000053139
Image14001013-8379.jpg,3,Word-1000079071
Image14001013-8379.jpg,4,Word-1000064748
Image14001013-8379.jpg,5,Word-1000061147
Image14001013-8392.jpg,1,Word-1000081707
Image14001013-8392.jpg,2,Word-1000073568
Image14001013-8392.jpg,3,Word-1000091265
Image14001013-8392.jpg,4,Word-1000074050
Image14001013-8392.jpg,5,Word-1000066059
Image14001013-8411.jpg,1,Word-1000078044
Image14001013-8411.jpg,2,Word-1000099399
Image14001013-8411.jpg,3,Word-1000057870
Image14001013-8411.jpg,4,Word-1000057607
Image14001013-8411.jpg,5,Word-1000088732
Image14001013-8413.jpg,1,Word-1000081946
Image14001013-8413.jpg,2,Word-1000060541
Image14001013-8413.jpg,3,Word-1000092547
Image14001013-8413.jpg,4,Word-1000089224
Image14001013-8413.jpg,5,Word-1000087692
Image14001013-8418.jpg,1,Word-1000057521
Image14001013-8418.jpg,2,Word-1000096542
Image14001013-8418.jpg,3,Word-1000092715
Image14001013-8418.jpg,4,Word-1000081279
Image14001013-8418.jpg,5,Word-1000086632
Image14001013-8424.jpg,1,Word-1000067972
Image14001013-8424.jpg,2,Word-1000085526
Image14001013-8424.jpg,3,Word-1000055324
Image14001013-8424.jpg,4,Word-1000097707
Image14001013-8424.jpg,5,Word-1000092235
Image14001013-8437.jpg,1,Word-1000093770
Image14001013-8437.jpg,2,Word-1000077218
Image14001013-8437.jpg,3,Word-1000063641
Image14001013-8437.jpg,4,Word-1000062809
Image14001013-8437.jpg,5,Word-1000058818
Image14001013-8451.jpg,1,Word-1000075866
Image14001013-8451.jpg,2,Word-1000064703
Image14001013-8451.jpg,3,Word-1000073830
Image14001013-8451.jpg,4,Word-1000053374
Image14001013-8451.jpg,5,Word-1000087248
Image14001013-8467.jpg,1,Word-1000088559
Image14001013-8467.jpg,2,Word-1000096373
Image14001013-8467.jpg,3,Word-1000076514
Image14001013-8467.jpg,4,Word-1000060685
Image14001013-8467.jpg,5,Word-1000066302
Image14001013-8469.jpg,1,Word-1000099001
Image14001013-8469.jpg,2,Word-1000053323
Image14001013-8469.jpg,3,Word-1000060060
Image14001013-8469.jpg,4,Word-1000066591
Image14001013-8469.jpg,5,Word-1000069304
Image14001013-8512.jpg,1,Word-1000079713
Image14001013-8512.jpg,2,Word-1000053007
Image14001013-8512.jpg,3,Word-1000070468
Image14001013-8512.jpg,4,Word-1000067907
Image14001013-8512.jpg,5,Word-1000077045
Image14001013-8513.jpg,1,Word-1000092643
Image14001013-8513.jpg,2,Word-1000060576
Image14001013-8513.jpg,3,Word-1000084653
Image14001013-8513.jpg,4,Word-1000099280
Image14001013-8513.jpg,5,Word-1000083249
Image14001013-8520.jpg,1,Word-1000096832
Image14001013-8520.jpg,2,Word-1000092661
Image14001013-8520.jpg,3,Word-1000055403
Image14001013-8520.jpg,4,Word-1000056124
Image14001013-8520.jpg,5,Word-1000086516
Image14001013-8533.jpg,1,Word-1000083766
Image14001013-8533.jpg,2,Word-1000069502
Image14001013-8533.jpg,3,Word-1000083402
Image14001013-8533.jpg,4,Word-1000083783
Image14001013-8533.jpg,5,Word-1000097516
Image14001013-8213.jpg,1,Word-1000052803
Image14001013-8213.jpg,2,Word-1000085382
Image14001013-8213.jpg,3,Word-1000072858
Image14001013-8213.jpg,4,Word-1000099410
Image14001013-8213.jpg,5,Word-1000053496
Image14001013-8214.jpg,1,Word-1000061005
Image14001013-8214.jpg,2,Word-1000084885
Image14001013-8214.jpg,3,Word-1000090100
Image14001013-8214.jpg,4,Word-1000096189
Image14001013-8214.jpg,5,Word-1000071419
Image14001013-8238.jpg,1,Word-1000069965
Image14001013-8238.jpg,2,Word-1000059134
Image14001013-8238.jpg,3,Word-1000076544
Image14001013-8238.jpg,4,Word-1000094847
Image14001013-8238.jpg,5,Word-1000089861
Image14001013-8245.jpg,1,Word-1000070516
Image14001013-8245.jpg,2,Word-1000089470
Image14001013-8245.jpg,3,Word-1000070712
Image14001013-8245.jpg,4,Word-1000059343
Image14001013-8245.jpg,5,Word-1000055517
Image14001013-8249.jpg,1,Word-1000058019
Image14001013-8249.jpg,2,Word-1000058014
Image14001013-8249.jpg,3,Word-1000056136
Image14001013-8249.jpg,4,Word-1000093805
Image14001013-8249.jpg,5,Word-1000083978
Image14001013-8261.jpg,1,Word-1000068394
Image14001013-8261.jpg,2,Word-1000078803
Image14001013-8261.jpg,3,Word-1000052722
Image14001013-8261.jpg,4,Word-1000052122
Image14001013-8261.jpg,5,Word-1000093041
Image14001013-8268.jpg,1,Word-1000067868
Image14001013-8268.jpg,2,Word-1000089852
Image14001013-8268.jpg,3,Word-1000077517
Image14001013-8268.jpg,4,Word-1000088438
Image14001013-8268.jpg,5,Word-1000071769
Image14001013-8269.jpg,1,Word-1000085718
Image14001013-8269.jpg,2,Word-1000084001
Image14001013-8269.jpg,3,Word-1000078625
Image14001013-8269.jpg,4,Word-1000095093
Image14001013-8269.jpg,5,Word-1000058261
Image14001013-8309.jpg,1,Word-1000095793
Image14001013-8309.jpg,2,Word-1000096746
Image14001013-8309.jpg,3,Word-1000076067
Image14001013-8309.jpg,4,Word-1000053360
Image14001013-8309.jpg,5,Word-1000066804
Image14001013-8310.jpg,1,Word-1000091613
Image14001013-8310.jpg,2,Word-1000090943
Image14001013-8310.jpg,3,Word-1000077810
Image14001013-8310.jpg,4,Word-1000060496
Image14001013-8310.jpg,5,Word-1000055118
Image14001013-8318.jpg,1,Word-1000055885
Image14001013-8318.jpg,2,Word-1000083808
Image14001013-8318.jpg,3,Word-1000071143
Image14001013-8318.jpg,4,Word-1000078914
Image14001013-8318.jpg,5,Word-1000084429
Image14001013-8333.jpg,1,Word-1000060472
Image14001013-8333.jpg,2,Word-1000077088
Image14001013-8333.jpg,3,Word-1000099659
Image14001013-8333.jpg,4,Word-1000068216
Image14001013-8333.jpg,5,Word-1000099142
Image14001013-8343.jpg,1,Word-1000074709
Image14001013-8343.jpg,2,Word-1000098701
Image14001013-8343.jpg,3,Word-1000075446
Image14001013-8343.jpg,4,Word-1000054682
Image14001013-8343.jpg,5,Word-1000074287
Image14001013-8350.jpg,1,Word-1000068682
Image14001013-8350.jpg,2,Word-1000055061
Image14001013-8350.jpg,3,Word-1000060396
Image14001013-8350.jpg,4,Word-1000096819
Image14001013-8350.jpg,5,Word-1000075452
Image14001013-8352.jpg,1,Word-1000066712
Image14001013-8352.jpg,2,Word-1000069397
Image14001013-8352.jpg,3,Word-1000092022
Image14001013-8352.jpg,4,Word-1000090814
Image14001013-8352.jpg,5,Word-1000071513
Image14001013-8357.jpg,1,Word-1000099261
Image14001013-8357.jpg,2,Word-1000095902
Image14001013-8357.jpg,3,Word-1000081576
Image14001013-8357.jpg,4,Word-1000063196
Image14001013-8357.jpg,5,Word-1000094770
Image14001013-8358.jpg,1,Word-1000052398
Image14001013-8358.jpg,2,Word-1000057141
Image14001013-8358.jpg,3,Word-1000080861
Image14001013-8358.jpg,4,Word-1000076067
Image14001013-8358.jpg,5,Word-1000056011
Image14001013-8360.jpg,1,Word-1000080042
Image14001013-8360.jpg,2,Word-1000058482
Image14001013-8360.jpg,3,Word-1000095005
Image14001013-8360.jpg,4,Word-1000083431
Image14001013-8360.jpg,5,Word-1000063368
Image14001013-8379.jpg,1,Word-1000080815
Image14001013-8379.jpg,2,Word-1000087506
Image14001013-8379.jpg,3,Word-1000088381
Image14001013-8379.jpg,4,Word-1000078458
Image14001013-8379.jpg,5,Word-1000061160
Image14001013-8392.jpg,1,Word-1000089245
Image14001013-8392.jpg,2,Word-1000077442
Image14001013-8392.jpg,3,Word-1000059543
Image14001013-8392.jpg,4,Word-1000052713
Image14001013-8392.jpg,5,Word-1000085455
Image14001013-8411.jpg,1,Word-1000082494
Image14001013-8411.jpg,2,Word-1000094910
Image14001013-8411.jpg,3,Word-1000083973
Image14001013-8411.jpg,4,Word-1000069411
Image14001013-8411.jpg,5,Word-1000072342
Image14001013-8413.jpg,1,Word-1000079605
Image14001013-8413.jpg,2,Word-1000071599
Image14001013-8413.jpg,3,Word-1000083876
Image14001013-8413.jpg,4,Word-1000084001
Image14001013-8413.jpg,5,Word-1000096045
Image14001013-8418.jpg,1,Word-1000076191
Image14001013-8418.jpg,2,Word-1000072697
Image14001013-8418.jpg,3,Word-1000061170
Image14001013-8418.jpg,4,Word-1000083980
Image14001013-8418.jpg,5,Word-1000070525
Image14001013-8424.jpg,1,Word-1000082183
Image14001013-8424.jpg,2,Word-1000060496
Image14001013-8424.jpg,3,Word-1000053053
Image14001013-8424.jpg,4,Word-1000067342
Image14001013-8424.jpg,5,Word-1000089085
Image14001013-8437.jpg,1,Word-1000097932
Image14001013-8437.jpg,2,Word-1000064882
Image14001013-8437.jpg,3,Word-1000070573
Image14001013-8437.jpg,4,Word-1000088660
Image14001013-8437.jpg,5,Word-1000097955
Image14001013-8451.jpg,1,Word-1000067525
Image14001013-8451.jpg,2,Word-1000054680
Image14001013-8451.jpg,3,Word-1000090940
Image14001013-8451.jpg,4,Word-1000081325
Image14001013-8451.jpg,5,Word-1000077907
Image14001013-8467.jpg,1,Word-1000071452
Image14001013-8467.jpg,2,Word-1000078829
Image14001013-8467.jpg,3,Word-1000099316
Image14001013-8467.jpg,4,Word-1000094566
Image14001013-8467.jpg,5,Word-1000067549
Image14001013-8469.jpg,1,Word-1000062129
Image14001013-8469.jpg,2,Word-1000075038
Image14001013-8469.jpg,3,Word-1000073678
Image14001013-8469.jpg,4,Word-1000067180
Image14001013-8469.jpg,5,Word-1000056444
Image14001013-8512.jpg,1,Word-1000098298
Image14001013-8512.jpg,2,Word-1000067469
Image14001013-8512.jpg,3,Word-1000093295
Image14001013-8512.jpg,4,Word-1000068887
Image14001013-8512.jpg,5,Word-1000074082
Image14001013-8513.jpg,1,Word-1000079497
Image14001013-8513.jpg,2,Word-1000082662
Image14001013-8513.jpg,3,Word-1000070324
Image14001013-8513.jpg,4,Word-1000075359
Image14001013-8513.jpg,5,Word-1000060529
Image14001013-8520.jpg,1,Word-1000074798
Image14001013-8520.jpg,2,Word-1000096895
Image14001013-8520.jpg,3,Word-1000053694
Image14001013-8520.jpg,4,Word-1000093986
Image14001013-8520.jpg,5,Word-1000097063
Image14001013-8533.jpg,1,Word-1000074465
Image14001013-8533.jpg,2,Word-1000063826
Image14001013-8533.jpg,3,Word-1000075648
Image14001013-8533.jpg,4,Word-1000081347
Image14001013-8533.jpg,5,Word-1000088394
Image14001013-8213.jpg,1,Word-1000083286
Image14001013-8213.jpg,2,Word-1000075827
Image14001013-8213.jpg,3,Word-1000086213
Image14001013-8213.jpg,4,Word-1000074259
Image14001013-8213.jpg,5,Word-1000090415
Image14001013-8214.jpg,1,Word-1000053713
Image14001013-8214.jpg,2,Word-1000083476
Image14001013-8214.jpg,3,Word-1000081838
Image14001013-8214.jpg,4,Word-1000058059
Image14001013-8214.jpg,5,Word-1000073784
Image14001013-8238.jpg,1,Word-1000081328
Image14001013-8238.jpg,2,Word-1000058048
Image14001013-8238.jpg,3,Word-1000070712
Image14001013-8238.jpg,4,Word-1000081190
Image14001013-8238.jpg,5,Word-1000099329
Image14001013-8245.jpg,1,Word-1000069674
Image14001013-8245.jpg,2,Word-1000053165
Image14001013-8245.jpg,3,Word-1000055061
Image14001013-8245.jpg,4,Word-1000099270
Image14001013-8245.jpg,5,Word-1000069996
Image14001013-8249.jpg,1,Word-1000081720
Image14001013-8249.jpg,2,Word-1000078729
Image14001013-8249.jpg,3,Word-1000088429
Image14001013-8249.jpg,4,Word-1000070655
Image14001013-8249.jpg,5,Word-1000058673
Image14001013-8261.jpg,1,Word-1000070975
Image14001013-8261.jpg,2,Word-1000095298
Image14001013-8261.jpg,3,Word-1000081932
Image14001013-8261.jpg,4,Word-1000052674
Image14001013-8261.jpg,5,Word-1000071866
Image14001013-8268.jpg,1,Word-1000051697
Image14001013-8268.jpg,2,Word-1000075394
Image14001013-8268.jpg,3,Word-1000075882
Image14001013-8268.jpg,4,Word-1000069182
Image14001013-8268.jpg,5,Word-1000072607
Image14001013-8269.jpg,1,Word-1000096669
Image14001013-8269.jpg,2,Word-1000080040
Image14001013-8269.jpg,3,Word-1000057830
Image14001013-8269.jpg,4,Word-1000089648
Image14001013-8269.jpg,5,Word-1000073969
Image14001013-8309.jpg,1,Word-1000060613
Image14001013-8309.jpg,2,Word-1000059689
Image14001013-8309.jpg,3,Word-1000099068
Image14001013-8309.jpg,4,Word-1000091833
Image14001013-8309.jpg,5,Word-1000057013
Image14001013-8310.jpg,1,Word-1000077154
