text_id,similarity_ranking,result_image_id
Word-1000034683,3,Image14001011-0327.jpg
Word-1000034683,4,Image14001012-7220.jpg
Word-1000034683,5,Image14001013-4358.jpg
Word-1000007265,1,Image14001010-9341.jpg
Word-1000007265,2,Image14001007-6812.jpg
Word-1000007265,3,Image14001008-3822.jpg
Word-1000007265,4,Image14001008-0932.jpg
Word-1000007265,5,Image14001010-0173.jpg
Word-1000039867,1,Image14001013-1335.jpg
Word-1000039867,2,Image14001010-0593.jpg
Word-1000039867,3,Image14001010-7375.jpg
Word-1000039867,4,Image14001013-6041.jpg
Word-1000039867,5,Image14001009-1862.jpg
Word-1000020531,1,Image14001007-5820.jpg
Word-1000020531,2,Image14001012-7650.jpg
Word-1000020531,3,Image14001011-5941.jpg
Word-1000020531,4,Image14001010-0287.jpg
Word-1000020531,5,Image14001013-7373.jpg
Word-1000034655,1,Image14001009-9555.jpg
Word-1000034655,2,Image14001008-1706.jpg
Word-1000034655,3,Image14001008-9665.jpg
Word-1000034655,4,Image14001010-1227.jpg
Word-1000034655,5,Image14001008-5958.jpg
Word-1000004254,1,Image14001013-8050.jpg
Word-1000004254,2,Image14001012-3189.jpg
Word-1000004254,3,Image14001008-0092.jpg
Word-1000004254,4,Image14001011-0433.jpg
Word-1000004254,5,Image14001008-6102.jpg
Word-1000030077,1,Image14001010-8729.jpg
Word-1000030077,2,Image14001010-7284.jpg
Word-1000030077,3,Image14001011-1728.jpg
Word-1000030077,4,Image14001009-0483.jpg
Word-1000030077,5,Image14001008-8231.jpg
Word-1000048048,1,Image14001010-4700.jpg
Word-1000048048,2,Image14001007-5068.jpg
Word-1000048048,3,Image14001011-4570.jpg
Word-1000048048,4,Image14001008-1964.jpg
Word-1000048048,5,Image14001008-8700.jpg
Word-1000001667,1,Image14001009-8179.jpg
Word-1000001667,2,Image14001010-8637.jpg
Word-1000001667,3,Image14001008-0841.jpg
Word-1000001667,4,Image14001013-5374.jpg
Word-1000001667,5,Image14001011-8442.jpg
Word-1000030741,1,Image14001008-0213.jpg
Word-1000030741,2,Image14001010-5607.jpg
Word-1000030741,3,Image14001012-5771.jpg
Word-1000030741,4,Image14001008-2047.jpg
Word-1000030741,5,Image14001013-2143.jpg
Word-1000013831,1,Image14001011-2899.jpg
Word-1000013831,2,Image14001010-8523.jpg
Word-1000013831,3,Image14001009-7297.jpg
Word-1000013831,4,Image14001013-7017.jpg
Word-1000013831,5,Image14001009-4968.jpg
Word-1000034367,1,Image14001009-3364.jpg
Word-1000034367,2,Image14001010-8422.jpg
Word-1000034367,3,Image14001008-1859.jpg
Word-1000034367,4,Image14001008-0522.jpg
Word-1000034367,5,Image14001009-3004.jpg
Word-1000005894,1,Image14001009-0703.jpg
Word-1000005894,2,Image14001011-8520.jpg
Word-1000005894,3,Image14001013-0592.jpg
Word-1000005894,4,Image14001012-0882.jpg
Word-1000005894,5,Image14001010-5892.jpg
Word-1000045013,1,Image14001007-7663.jpg
Word-1000045013,2,Image14001008-1774.jpg
Word-1000045013,3,Image14001011-2820.jpg
Word-1000045013,4,Image14001008-6679.jpg
Word-1000045013,5,Image14001009-3641.jpg
Word-1000020188,1,Image14001012-7783.jpg
Word-1000020188,2,Image14001009-7452.jpg
Word-1000020188,3,Image14001009-3053.jpg
Word-1000020188,4,Image14001008-4824.jpg
Word-1000020188,5,Image14001012-7129.jpg
Word-1000040179,1,Image14001008-7570.jpg
Word-1000040179,2,Image14001012-6277.jpg
Word-1000040179,3,Image14001012-2087.jpg
Word-1000040179,4,Image14001011-8396.jpg
Word-1000040179,5,Image14001008-4437.jpg
Word-1000007959,1,Image14001007-6751.jpg
Word-1000007959,2,Image14001008-6174.jpg
Word-1000007959,3,Image14001009-4229.jpg
Word-1000007959,4,Image14001011-1046.jpg
Word-1000007959,5,Image14001012-0925.jpg
Word-1000032252,1,Image14001008-0157.jpg
Word-1000032252,2,Image14001009-9238.jpg
Word-1000032252,3,Image14001013-2365.jpg
Word-1000032252,4,Image14001007-5583.jpg
Word-1000032252,5,Image14001007-5372.jpg
Word-1000008494,1,Image14001012-0516.jpg
Word-1000008494,2,Image14001012-5432.jpg
Word-1000008494,3,Image14001011-3640.jpg
Word-1000008494,4,Image14001011-3527.jpg
Word-1000008494,5,Image14001007-7287.jpg
Word-1000008753,1,Image14001010-0460.jpg
Word-1000008753,2,Image14001008-8585.jpg
Word-1000008753,3,Image14001012-0522.jpg
Word-1000008753,4,Image14001008-0106.jpg
Word-1000008753,5,Image14001011-6535.jpg
Word-1000001985,1,Image14001013-2001.jpg
Word-1000001985,2,Image14001009-3128.jpg
Word-1000001985,3,Image14001012-5626.jpg
Word-1000001985,4,Image14001012-5062.jpg
Word-1000001985,5,Image14001012-4158.jpg
Word-1000008899,1,Image14001008-5359.jpg
Word-1000008899,2,Image14001013-0582.jpg
Word-1000008899,3,Image14001010-2105.jpg
Word-1000008899,4,Image14001008-3228.jpg
Word-1000008899,5,Image14001008-2882.jpg
Word-1000010171,1,Image14001011-4213.jpg
Word-1000010171,2,Image14001009-3397.jpg
Word-1000010171,3,Image14001007-9939.jpg
Word-1000010171,4,Image14001011-0661.jpg
Word-1000010171,5,Image14001009-5512.jpg
Word-1000020853,1,Image14001011-9227.jpg
Word-1000020853,2,Image14001008-5937.jpg
Word-1000020853,3,Image14001009-4668.jpg
Word-1000020853,4,Image14001008-2959.jpg
Word-1000020853,5,Image14001009-0820.jpg
Word-1000019845,1,Image14001013-7642.jpg
Word-1000019845,2,Image14001010-4896.jpg
Word-1000019845,3,Image14001011-5784.jpg
Word-1000019845,4,Image14001008-2122.jpg
Word-1000019845,5,Image14001010-1363.jpg
Word-1000002520,1,Image14001012-5698.jpg
Word-1000002520,2,Image14001012-8039.jpg
Word-1000002520,3,Image14001008-4816.jpg
Word-1000002520,4,Image14001012-2835.jpg
Word-1000002520,5,Image14001013-1610.jpg
Word-1000019359,1,Image14001010-8204.jpg
Word-1000019359,2,Image14001013-1444.jpg
Word-1000019359,3,Image14001009-4697.jpg
Word-1000019359,4,Image14001011-2071.jpg
Word-1000019359,5,Image14001010-2609.jpg
Word-1000027572,1,Image14001007-8403.jpg
Word-1000027572,2,Image14001010-9996.jpg
Word-1000027572,3,Image14001009-0674.jpg
Word-1000027572,4,Image14001008-6782.jpg
Word-1000027572,5,Image14001012-5909.jpg
Word-1000045126,1,Image14001011-5309.jpg
Word-1000045126,2,Image14001012-2994.jpg
Word-1000045126,3,Image14001013-8115.jpg
Word-1000045126,4,Image14001010-0098.jpg
Word-1000045126,5,Image14001013-3561.jpg
Word-1000040317,1,Image14001009-1856.jpg
Word-1000040317,2,Image14001012-7565.jpg
Word-1000040317,3,Image14001011-8185.jpg
Word-1000040317,4,Image14001013-5655.jpg
Word-1000040317,5,Image14001010-6531.jpg
Word-1000024782,1,Image14001013-0015.jpg
Word-1000024782,2,Image14001009-7736.jpg
Word-1000024782,3,Image14001010-3426.jpg
Word-1000024782,4,Image14001010-1886.jpg
Word-1000024782,5,Image14001008-3607.jpg
Word-1000037683,1,Image14001013-7551.jpg
Word-1000037683,2,Image14001013-0941.jpg
Word-1000037683,3,Image14001009-4763.jpg
Word-1000037683,4,Image14001010-3206.jpg
Word-1000037683,5,Image14001012-7999.jpg
Word-1000034683,1,Image14001010-3412.jpg
Word-1000034683,2,Image14001013-5593.jpg
Word-1000034683,3,Image14001008-1207.jpg
Word-1000034683,4,Image14001010-3712.jpg
Word-1000034683,5,Image14001011-9811.jpg
Word-1000007265,1,Image14001013-6308.jpg
Word-1000007265,2,Image14001011-9069.jpg
Word-1000007265,3,Image14001010-1553.jpg
Word-1000007265,4,Image14001009-8886.jpg
Word-1000007265,5,Image14001012-7411.jpg
Word-1000039867,1,Image14001012-2453.jpg
Word-1000039867,2,Image14001010-2739.jpg
Word-1000039867,3,Image14001010-0642.jpg
Word-1000039867,4,Image14001010-2799.jpg
Word-1000039867,5,Image14001011-4631.jpg
Word-1000020531,1,Image14001010-9207.jpg
Word-1000020531,2,Image14001012-4284.jpg
Word-1000020531,3,Image14001012-8009.jpg
Word-1000020531,4,Image14001009-5026.jpg
Word-1000020531,5,Image14001010-7618.jpg
Word-1000034655,1,Image14001008-7855.jpg
Word-1000034655,2,Image14001009-1862.jpg
Word-1000034655,3,Image14001007-6068.jpg
Word-1000034655,4,Image14001011-5725.jpg
Word-1000034655,5,Image14001009-7128.jpg
Word-1000004254,1,Image14001008-5698.jpg
Word-1000004254,2,Image14001012-9364.jpg
Word-1000004254,3,Image14001007-6689.jpg
Word-1000004254,4,Image14001013-0177.jpg
Word-1000004254,5,Image14001011-5213.jpg
Word-1000030077,1,Image14001011-7120.jpg
Word-1000030077,2,Image14001007-8545.jpg
Word-1000030077,3,Image14001012-2225.jpg
Word-1000030077,4,Image14001011-2029.jpg
Word-1000030077,5,Image14001007-9584.jpg
Word-1000048048,1,Image14001010-9665.jpg
Word-1000048048,2,Image14001011-1428.jpg
Word-1000048048,3,Image14001011-3349.jpg
Word-1000048048,4,Image14001007-4433.jpg
Word-1000048048,5,Image14001009-8021.jpg
Word-1000001667,1,Image14001008-8451.jpg
Word-1000001667,2,Image14001011-3129.jpg
Word-1000001667,3,Image14001013-3266.jpg
Word-1000001667,4,Image14001009-6355.jpg
Word-1000001667,5,Image14001010-7901.jpg
Word-1000030741,1,Image14001009-2035.jpg
Word-1000030741,2,Image14001007-8237.jpg
Word-1000030741,3,Image14001009-4443.jpg
Word-1000030741,4,Image14001012-3170.jpg
Word-1000030741,5,Image14001007-8163.jpg
Word-1000013831,1,Image14001008-9005.jpg
Word-1000013831,2,Image14001012-7713.jpg
Word-1000013831,3,Image14001007-7949.jpg
Word-1000013831,4,Image14001008-6342.jpg
Word-1000013831,5,Image14001007-9166.jpg
Word-1000034367,1,Image14001013-7570.jpg
Word-1000034367,2,Image14001011-6698.jpg
Word-1000034367,3,Image14001013-8029.jpg
Word-1000034367,4,Image14001011-5267.jpg
Word-1000034367,5,Image14001011-0849.jpg
Word-1000005894,1,Image14001008-1062.jpg
Word-1000005894,2,Image14001007-5756.jpg
Word-1000005894,3,Image14001012-5867.jpg
Word-1000005894,4,Image14001011-7341.jpg
Word-1000005894,5,Image14001008-0517.jpg
Word-1000045013,1,Image14001010-1728.jpg
Word-1000045013,2,Image14001012-9502.jpg
Word-1000045013,3,Image14001013-6564.jpg
Word-1000045013,4,Image14001011-8815.jpg
Word-1000045013,5,Image14001012-9359.jpg
Word-1000020188,1,Image14001009-2918.jpg
Word-1000020188,2,Image14001007-6478.jpg
Word-1000020188,3,Image14001013-6725.jpg
Word-1000020188,4,Image14001009-5923.jpg
Word-1000020188,5,Image14001013-5461.jpg
Word-1000040179,1,Image14001008-4349.jpg
Word-1000040179,2,Image14001008-6076.jpg
Word-1000040179,3,Image14001012-4011.jpg
Word-1000040179,4,Image14001009-7623.jpg
Word-1000040179,5,Image14001011-0295.jpg
Word-1000007959,1,Image14001013-2955.jpg
Word-1000007959,2,Image14001011-6747.jpg
Word-1000007959,3,Image14001007-5387.jpg
Word-1000007959,4,Image14001010-8116.jpg
Word-1000007959,5,Image14001010-5128.jpg
Word-1000032252,1,Image14001012-5959.jpg
Word-1000032252,2,Image14001011-4570.jpg
Word-1000032252,3,Image14001010-4700.jpg
Word-1000032252,4,Image14001012-1801.jpg
Word-1000032252,5,Image14001013-1540.jpg
Word-1000008494,1,Image14001012-8117.jpg
Word-1000008494,2,Image14001010-9477.jpg
Word-1000008494,3,Image14001012-4152.jpg
Word-1000008494,4,Image14001012-1303.jpg
Word-1000008494,5,Image14001012-6601.jpg
Word-1000008753,1,Image14001010-7473.jpg
Word-1000008753,2,Image14001008-7933.jpg
Word-1000008753,3,Image14001011-8160.jpg
Word-1000008753,4,Image14001012-0433.jpg
Word-1000008753,5,Image14001009-3597.jpg
Word-1000001985,1,Image14001009-3465.jpg
Word-1000001985,2,Image14001012-3708.jpg
Word-1000001985,3,Image14001009-2011.jpg
Word-1000001985,4,Image14001011-2525.jpg
Word-1000001985,5,Image14001012-6649.jpg
Word-1000008899,1,Image14001008-8450.jpg
Word-1000008899,2,Image14001011-1873.jpg
Word-1000008899,3,Image14001012-2868.jpg
Word-1000008899,4,Image14001010-9456.jpg
Word-1000008899,5,Image14001013-7070.jpg
Word-1000010171,1,Image14001012-8269.jpg
Word-1000010171,2,Image14001007-9433.jpg
Word-1000010171,3,Image14001011-5238.jpg
Word-1000010171,4,Image14001009-8189.jpg
Word-1000010171,5,Image14001009-1121.jpg
Word-1000020853,1,Image14001010-6294.jpg
Word-1000020853,2,Image14001012-0618.jpg
Word-1000020853,3,Image14001009-0545.jpg
Word-1000020853,4,Image14001010-2765.jpg
Word-1000020853,5,Image14001011-6752.jpg
Word-1000019845,1,Image14001012-5581.jpg
Word-1000019845,2,Image14001011-7951.jpg
Word-1000019845,3,Image14001013-2761.jpg
Word-1000019845,4,Image14001010-3507.jpg
Word-1000019845,5,Image14001007-6486.jpg
Word-1000002520,1,Image14001012-4135.jpg
Word-1000002520,2,Image14001012-7579.jpg
Word-1000002520,3,Image14001011-3144.jpg
Word-1000002520,4,Image14001011-5184.jpg
Word-1000002520,5,Image14001009-1452.jpg
Word-1000019359,1,Image14001012-0808.jpg
Word-1000019359,2,Image14001007-5097.jpg
Word-1000019359,3,Image14001007-9867.jpg
Word-1000019359,4,Image14001008-7833.jpg
Word-1000019359,5,Image14001010-6468.jpg
Word-1000027572,1,Image14001009-0533.jpg
Word-1000027572,2,Image14001009-1583.jpg
Word-1000027572,3,Image14001007-4040.jpg
Word-1000027572,4,Image14001010-7184.jpg
Word-1000027572,5,Image14001009-6464.jpg
Word-1000045126,1,Image14001012-2931.jpg
Word-1000045126,2,Image14001013-7221.jpg
Word-1000045126,3,Image14001013-3408.jpg
Word-1000045126,4,Image14001010-1209.jpg
Word-1000045126,5,Image14001010-7117.jpg
Word-1000040317,1,Image14001012-1776.jpg
Word-1000040317,2,Image14001009-9383.jpg
Word-1000040317,3,Image14001008-5084.jpg
Word-1000040317,4,Image14001012-3510.jpg
Word-1000040317,5,Image14001012-2892.jpg
Word-1000024782,1,Image14001007-7511.jpg
Word-1000024782,2,Image14001008-3963.jpg
Word-1000024782,3,Image14001011-2198.jpg
Word-1000024782,4,Image14001009-4749.jpg
Word-1000024782,5,Image14001012-1865.jpg
Word-1000037683,1,Image14001012-0555.jpg
Word-1000037683,2,Image14001010-1008.jpg
Word-1000037683,3,Image14001008-1508.jpg
Word-1000037683,4,Image14001010-4499.jpg
Word-1000037683,5,Image14001010-0363.jpg
Word-1000034683,1,Image14001012-8914.jpg
Word-1000034683,2,Image14001011-5888.jpg
Word-1000034683,3,Image14001011-0955.jpg
Word-1000034683,4,Image14001011-7389.jpg
Word-1000034683,5,Image14001007-4534.jpg
Word-1000007265,1,Image14001010-9872.jpg
Word-1000007265,2,Image14001007-5139.jpg
Word-1000007265,3,Image14001012-9601.jpg
Word-1000007265,4,Image14001010-1593.jpg
Word-1000007265,5,Image14001012-7311.jpg
Word-1000039867,1,Image14001013-1943.jpg
Word-1000039867,2,Image14001013-5298.jpg
Word-1000039867,3,Image14001009-8506.jpg
Word-1000039867,4,Image14001013-4263.jpg
Word-1000039867,5,Image14001009-4468.jpg
Word-1000020531,1,Image14001009-8465.jpg
Word-1000020531,2,Image14001007-7249.jpg
Word-1000020531,3,Image14001010-1603.jpg
Word-1000020531,4,Image14001012-8120.jpg
Word-1000020531,5,Image14001012-2818.jpg
Word-1000034655,1,Image14001011-6216.jpg
Word-1000034655,2,Image14001012-4763.jpg
Word-1000034655,3,Image14001007-9962.jpg
Word-1000034655,4,Image14001007-4939.jpg
Word-1000034655,5,Image14001012-1873.jpg
Word-1000004254,1,Image14001012-8001.jpg
Word-1000004254,2,Image14001012-8513.jpg
Word-1000004254,3,Image14001009-2460.jpg
Word-1000004254,4,Image14001007-6411.jpg
Word-1000004254,5,Image14001010-5814.jpg
Word-1000030077,1,Image14001011-7574.jpg
Word-1000030077,2,Image14001013-3834.jpg
Word-1000030077,3,Image14001009-3382.jpg
Word-1000030077,4,Image14001012-8644.jpg
Word-1000030077,5,Image14001011-7147.jpg
Word-1000048048,1,Image14001013-6813.jpg
Word-1000048048,2,Image14001010-0515.jpg
Word-1000048048,3,Image14001011-4184.jpg
Word-1000048048,4,Image14001008-3873.jpg
Word-1000048048,5,Image14001010-6816.jpg
Word-1000001667,1,Image14001011-1834.jpg
Word-1000001667,2,Image14001011-1564.jpg
Word-1000001667,3,Image14001010-7300.jpg
Word-1000001667,4,Image14001012-9983.jpg
Word-1000001667,5,Image14001011-9472.jpg
Word-1000030741,1,Image14001013-7461.jpg
Word-1000030741,2,Image14001010-0403.jpg
Word-1000030741,3,Image14001008-2327.jpg
Word-1000030741,4,Image14001012-8006.jpg
Word-1000030741,5,Image14001008-8360.jpg
Word-1000013831,1,Image14001009-3679.jpg
Word-1000013831,2,Image14001010-6958.jpg
Word-1000013831,3,Image14001013-3514.jpg
Word-1000013831,4,Image14001007-4378.jpg
Word-1000013831,5,Image14001012-6651.jpg
Word-1000034367,1,Image14001010-3272.jpg
Word-1000034367,2,Image14001012-8549.jpg
Word-1000034367,3,Image14001012-0340.jpg
Word-1000034367,4,Image14001009-5639.jpg
Word-1000034367,5,Image14001010-8087.jpg
Word-1000005894,1,Image14001012-5397.jpg
Word-1000005894,2,Image14001007-4645.jpg
Word-1000005894,3,Image14001012-2983.jpg
Word-1000005894,4,Image14001008-8293.jpg
Word-1000005894,5,Image14001007-6964.jpg
Word-1000045013,1,Image14001011-1134.jpg
Word-1000045013,2,Image14001012-1192.jpg
Word-1000045013,3,Image14001012-8634.jpg
Word-1000045013,4,Image14001011-6097.jpg
Word-1000045013,5,Image14001013-5561.jpg
Word-1000020188,1,Image14001008-4131.jpg
Word-1000020188,2,Image14001012-4212.jpg
Word-1000020188,3,Image14001013-1691.jpg
Word-1000020188,4,Image14001008-6782.jpg
Word-1000020188,5,Image14001008-6610.jpg
Word-1000040179,1,Image14001010-6795.jpg
Word-1000040179,2,Image14001008-2659.jpg
Word-1000040179,3,Image14001008-0012.jpg
Word-1000040179,4,Image14001011-4843.jpg
Word-1000040179,5,Image14001012-3914.jpg
Word-1000007959,1,Image14001013-3254.jpg
Word-1000007959,2,Image14001007-4166.jpg
Word-1000007959,3,Image14001008-7812.jpg
Word-1000007959,4,Image14001012-8885.jpg
Word-1000007959,5,Image14001010-0145.jpg
Word-1000032252,1,Image14001010-4867.jpg
Word-1000032252,2,Image14001011-2049.jpg
Word-1000032252,3,Image14001008-4020.jpg
Word-1000032252,4,Image14001008-6426.jpg
Word-1000032252,5,Image14001012-9816.jpg
Word-1000008494,1,Image14001009-8989.jpg
Word-1000008494,2,Image14001013-6959.jpg
Word-1000008494,3,Image14001009-8110.jpg
Word-1000008494,4,Image14001012-0190.jpg
Word-1000008494,5,Image14001011-1273.jpg
Word-1000008753,1,Image14001012-6000.jpg
Word-1000008753,2,Image14001008-8954.jpg
Word-1000008753,3,Image14001009-2357.jpg
Word-1000008753,4,Image14001008-0395.jpg
Word-1000008753,5,Image14001012-3787.jpg
Word-1000001985,1,Image14001013-5953.jpg
Word-1000001985,2,Image14001009-6181.jpg
Word-1000001985,3,Image14001011-5341.jpg
Word-1000001985,4,Image14001009-0715.jpg
Word-1000001985,5,Image14001008-0806.jpg
Word-1000008899,1,Image14001011-8697.jpg
Word-1000008899,2,Image14001012-5938.jpg
Word-1000008899,3,Image14001012-2941.jpg
Word-1000008899,4,Image14001008-4038.jpg
Word-1000008899,5,Image14001013-6684.jpg
Word-1000010171,1,Image14001011-1497.jpg
Word-1000010171,2,Image14001013-2289.jpg
Word-1000010171,3,Image14001009-8208.jpg
Word-1000010171,4,Image14001011-0790.jpg
Word-1000010171,5,Image14001008-4165.jpg
Word-1000020853,1,Image14001010-8920.jpg
Word-1000020853,2,Image14001013-0429.jpg
Word-1000020853,3,Image14001010-7460.jpg
Word-1000020853,4,Image14001013-3031.jpg
Word-1000020853,5,Image14001009-9729.jpg
Word-1000019845,1,Image14001007-4433.jpg
Word-1000019845,2,Image14001011-1428.jpg
Word-1000019845,3,Image14001012-9507.jpg
Word-1000019845,4,Image14001011-1088.jpg
Word-1000019845,5,Image14001010-8531.jpg
Word-1000002520,1,Image14001010-1392.jpg
Word-1000002520,2,Image14001012-0084.jpg
Word-1000002520,3,Image14001011-9654.jpg
Word-1000002520,4,Image14001012-6551.jpg
Word-1000002520,5,Image14001011-5612.jpg
Word-1000019359,1,Image14001012-3612.jpg
Word-1000019359,2,Image14001008-5724.jpg
Word-1000019359,3,Image14001010-3613.jpg
Word-1000019359,4,Image14001012-3912.jpg
Word-1000019359,5,Image14001008-7977.jpg
Word-1000027572,1,Image14001012-0743.jpg
Word-1000027572,2,Image14001008-5659.jpg
Word-1000027572,3,Image14001011-4478.jpg
Word-1000027572,4,Image14001008-7946.jpg
Word-1000027572,5,Image14001012-5885.jpg
Word-1000045126,1,Image14001011-7549.jpg
Word-1000045126,2,Image14001009-4231.jpg
Word-1000045126,3,Image14001008-1511.jpg
Word-1000045126,4,Image14001008-6673.jpg
Word-1000045126,5,Image14001009-0126.jpg
Word-1000040317,1,Image14001012-0495.jpg
Word-1000040317,2,Image14001010-5905.jpg
Word-1000040317,3,Image14001007-7028.jpg
Word-1000040317,4,Image14001008-2725.jpg
Word-1000040317,5,Image14001010-8321.jpg
Word-1000024782,1,Image14001013-4680.jpg
Word-1000024782,2,Image14001010-0755.jpg
Word-1000024782,3,Image14001011-7731.jpg
Word-1000024782,4,Image14001007-9170.jpg
Word-1000024782,5,Image14001009-1490.jpg
Word-1000037683,1,Image14001011-4777.jpg
Word-1000037683,2,Image14001010-0540.jpg
Word-1000037683,3,Image14001011-9872.jpg
Word-1000037683,4,Image14001010-8891.jpg
Word-1000037683,5,Image14001013-5951.jpg
Word-1000034683,1,Image14001011-8367.jpg
Word-1000034683,2,Image14001012-8493.jpg
Word-1000034683,3,Image14001007-6474.jpg
Word-1000034683,4,Image14001010-6352.jpg
Word-1000034683,5,Image14001009-4391.jpg
Word-1000007265,1,Image14001007-5242.jpg
Word-1000007265,2,Image14001007-6218.jpg
Word-1000007265,3,Image14001012-8824.jpg
Word-1000007265,4,Image14001007-5285.jpg
Word-1000007265,5,Image14001013-6561.jpg
Word-1000039867,1,Image14001011-1769.jpg
Word-1000039867,2,Image14001012-6090.jpg
Word-1000039867,3,Image14001012-4532.jpg
Word-1000039867,4,Image14001009-9129.jpg
Word-1000039867,5,Image14001011-4231.jpg
Word-1000020531,1,Image14001012-5127.jpg
Word-1000020531,2,Image14001013-7047.jpg
Word-1000020531,3,Image14001007-4709.jpg
Word-1000020531,4,Image14001009-0900.jpg
Word-1000020531,5,Image14001009-5463.jpg
Word-1000034655,1,Image14001010-1800.jpg
Word-1000034655,2,Image14001012-0564.jpg
Word-1000034655,3,Image14001012-8001.jpg
Word-1000034655,4,Image14001012-1840.jpg
Word-1000034655,5,Image14001008-6337.jpg
Word-1000004254,1,Image14001010-1528.jpg
Word-1000004254,2,Image14001008-7578.jpg
Word-1000004254,3,Image14001013-5416.jpg
Word-1000004254,4,Image14001008-4808.jpg
Word-1000004254,5,Image14001007-6285.jpg
Word-1000030077,1,Image14001008-7883.jpg
Word-1000030077,2,Image14001013-7095.jpg
Word-1000030077,3,Image14001008-1885.jpg
Word-1000030077,4,Image14001009-0631.jpg
Word-1000030077,5,Image14001012-4088.jpg
Word-1000048048,1,Image14001012-5503.jpg
Word-1000048048,2,Image14001010-0626.jpg
Word-1000048048,3,Image14001013-6684.jpg
Word-1000048048,4,Image14001010-1575.jpg
Word-1000048048,5,Image14001008-4683.jpg
Word-1000001667,1,Image14001009-2881.jpg
Word-1000001667,2,Image14001009-3294.jpg
Word-1000001667,3,Image14001011-7133.jpg
Word-1000001667,4,Image14001009-6031.jpg
Word-1000001667,5,Image14001012-4457.jpg
Word-1000030741,1,Image14001008-7291.jpg
Word-1000030741,2,Image14001010-6738.jpg
Word-1000030741,3,Image14001013-2635.jpg
Word-1000030741,4,Image14001013-1843.jpg
Word-1000030741,5,Image14001009-2602.jpg
Word-1000013831,1,Image14001009-9293.jpg
Word-1000013831,2,Image14001008-0578.jpg
Word-1000013831,3,Image14001010-0680.jpg
Word-1000013831,4,Image14001012-8877.jpg
Word-1000013831,5,Image14001013-3861.jpg
Word-1000034367,1,Image14001011-2611.jpg
Word-1000034367,2,Image14001013-3288.jpg
Word-1000034367,3,Image14001008-8682.jpg
Word-1000034367,4,Image14001009-5649.jpg
Word-1000034367,5,Image14001008-4442.jpg
Word-1000005894,1,Image14001011-5968.jpg
Word-1000005894,2,Image14001012-6312.jpg
Word-1000005894,3,Image14001010-2141.jpg
Word-1000005894,4,Image14001012-5958.jpg
Word-1000005894,5,Image14001008-9451.jpg
Word-1000045013,1,Image14001011-3037.jpg
Word-1000045013,2,Image14001013-0590.jpg
Word-1000045013,3,Image14001013-3416.jpg
Word-1000045013,4,Image14001013-2106.jpg
Word-1000045013,5,Image14001011-7116.jpg
Word-1000020188,1,Image14001011-1920.jpg
Word-1000020188,2,Image14001011-1982.jpg
Word-1000020188,3,Image14001009-4513.jpg
Word-1000020188,4,Image14001008-0217.jpg
Word-1000020188,5,Image14001013-2097.jpg
Word-1000040179,1,Image14001008-9028.jpg
Word-1000040179,2,Image14001009-4067.jpg
Word-1000040179,3,Image14001013-2523.jpg
Word-1000040179,4,Image14001013-7293.jpg
Word-1000040179,5,Image14001011-0076.jpg
Word-1000007959,1,Image14001012-7756.jpg
Word-1000007959,2,Image14001013-3135.jpg
Word-1000007959,3,Image14001007-8266.jpg
Word-1000007959,4,Image14001011-1981.jpg
Word-1000007959,5,Image14001013-0168.jpg
Word-1000032252,1,Image14001008-8785.jpg
Word-1000032252,2,Image14001012-9396.jpg
Word-1000032252,3,Image14001007-5748.jpg
Word-1000032252,4,Image14001008-1204.jpg
Word-1000032252,5,Image14001008-2954.jpg
Word-1000008494,1,Image14001009-7396.jpg
Word-1000008494,2,Image14001010-7399.jpg
Word-1000008494,3,Image14001009-4771.jpg
Word-1000008494,4,Image14001010-6620.jpg
Word-1000008494,5,Image14001012-1523.jpg
Word-1000008753,1,Image14001010-1938.jpg
Word-1000008753,2,Image14001011-7736.jpg
Word-1000008753,3,Image14001007-6837.jpg
Word-1000008753,4,Image14001012-2896.jpg
Word-1000008753,5,Image14001010-6472.jpg
Word-1000001985,1,Image14001008-4841.jpg
Word-1000001985,2,Image14001013-5081.jpg
Word-1000001985,3,Image14001011-6604.jpg
Word-1000001985,4,Image14001007-5986.jpg
Word-1000001985,5,Image14001010-4770.jpg
Word-1000008899,1,Image14001010-1342.jpg
Word-1000008899,2,Image14001009-7542.jpg
Word-1000008899,3,Image14001010-8914.jpg
Word-1000008899,4,Image14001013-4616.jpg
Word-1000008899,5,Image14001010-1021.jpg
Word-1000010171,1,Image14001012-6704.jpg
Word-1000010171,2,Image14001010-5236.jpg
Word-1000010171,3,Image14001009-5092.jpg
Word-1000010171,4,Image14001010-1281.jpg
Word-1000010171,5,Image14001009-5824.jpg
Word-1000020853,1,Image14001011-3839.jpg
Word-1000020853,2,Image14001012-7353.jpg
Word-1000020853,3,Image14001007-5187.jpg
Word-1000020853,4,Image14001010-7481.jpg
Word-1000020853,5,Image14001013-1542.jpg
Word-1000019845,1,Image14001010-7208.jpg
Word-1000019845,2,Image14001012-3265.jpg
Word-1000019845,3,Image14001013-4006.jpg
Word-1000019845,4,Image14001011-7633.jpg
Word-1000019845,5,Image14001010-1249.jpg
Word-1000002520,1,Image14001012-5871.jpg
Word-1000002520,2,Image14001007-5413.jpg
Word-1000002520,3,Image14001009-0104.jpg
Word-1000002520,4,Image14001010-2828.jpg
